date,equal_weight_available,lagged_tvl_weighted,capped_lagged_tvl_weighted,category_balanced,retrospective_common_history,forward_7d_equal_weight_available,label_7d_equal_weight_available,forward_7d_lagged_tvl_weighted,label_7d_lagged_tvl_weighted,forward_7d_capped_lagged_tvl_weighted,label_7d_capped_lagged_tvl_weighted,forward_7d_category_balanced,label_7d_category_balanced,forward_7d_retrospective_common_history,label_7d_retrospective_common_history
2023-04-01,0.013708028938347263,0.009191743809570755,0.009166927650426808,0.012542182988137855,0.013786017600603074,0.022469454755635457,0.0,0.015499652391237035,0.0,0.015094505783761918,0.0,0.0198767659616472,0.0,0.0221755872479138,0.0
2023-04-02,0.0011773024776227142,-0.001710546196687455,-0.0014519164666339773,-2.9990057739690337e-05,0.0009966766710393666,0.018732672197304647,0.0,0.016641687571990242,0.0,0.015689099042315045,0.0,0.018387341072021907,0.0,0.018319170952510733,0.0
2023-04-03,-0.008419432691012014,-0.010022198741494126,-0.009559490855794588,-0.00875237231978425,-0.008495059146846017,0.027894230456872005,0.0,0.02672883439325722,0.0,0.024706238280827825,0.0,0.027521161561378592,0.0,0.025796893692177855,0.0
2023-04-04,0.007022093647169357,0.006874990135010665,0.006620737622850147,0.00643893065796158,0.007969325554874934,0.03971627636640067,0.0,0.038894368101299634,0.0,0.036053217527226,0.0,0.0396275269455104,0.0,0.03378700574878428,0.0
2023-04-05,0.03158425278634452,0.035007657160587784,0.032520910560622035,0.03245351075818864,0.030677511544700036,0.0017821954445563226,0.0,-0.003666382766040383,0.0,-0.0037608802616755956,0.0,0.0006570310484115246,0.0,-0.004287813145486953,0.0
2023-04-06,-0.0030779844482979996,-0.00237008879742567,-0.0024321811231192117,-0.0018416572572727398,-0.0030283347654683165,0.014511038820191877,0.0,0.006441967630983956,0.0,0.006464330774099256,0.0,0.010001473886407245,0.0,0.009981058686010513,0.0
2023-04-07,-0.004707658394264943,-0.006505723847945822,-0.006015606795751737,-0.00539977790387021,-0.005157638560166051,0.07636256106404213,0.0,0.07664031780716363,0.0,0.0707068668923308,0.0,0.0739801991633665,0.0,0.06582150364935715,0.0
2023-04-08,-0.0011091186219261712,-0.005774437320808338,-0.004587947158410751,-0.0029918779158361304,-0.0007868940502201502,0.045545237114679796,0.0,0.05649445774863996,0.0,0.04345454706007993,0.0,0.03319674146554703,0.0,0.030118445123538513,0.0
2023-04-09,-0.0025594800807080998,-0.0005685110159342528,-0.0008573232080808502,-0.0015194149473649803,-0.0028597396243636997,0.07724236338557576,0.0,0.07633556588844373,0.0,0.06801213749140819,0.0,0.07333163056959985,0.0,0.06466494754699222,0.0
2023-04-10,0.0007421255685553426,6.494807977284819e-05,-0.0005423516172818056,0.0003814481695724298,-0.0010173364071789,0.06507772202585002,0.0,0.06807707661653338,0.0,0.058640537444859,0.0,0.06270747289283769,0.0,0.053427017344778456,0.0
2023-04-11,0.018844139556698027,0.019040523843053086,0.017967716869248324,0.01854529604209339,0.015959437611481365,0.027704388195239106,0.0,0.029520910076744268,0.0,0.01767192451901682,0.0,0.02422037867741615,0.0,0.01544821531928749,0.0
2023-04-12,-0.006349828135499835,-0.007553093706752233,-0.007293187228279567,-0.006516985138910236,-0.0073973073495712,0.04836776537288897,0.0,0.04912416080925283,0.0,0.03665246482687853,0.0,0.042918144459947835,0.0,0.03565886139558732,0.0
2023-04-13,0.009650858927337556,0.007738261599598667,0.00779302991265564,0.007502785580722981,0.01124053706602915,-0.007602063795959867,0.0,-0.008344519313541625,0.0,-0.01588942548728256,0.0,-0.01154817175315094,0.0,-0.02064974317170011,0.0
2023-04-14,0.057143863849585315,0.06369262632823385,0.05822692932247981,0.05857894737308904,0.05068280640318059,-0.07174976747080895,1.0,-0.07577986571798814,1.0,-0.08001598631425622,1.0,-0.08009599403254916,1.0,-0.0807184320927447,1.0
2023-04-15,-0.0319264425712885,-0.025920297379331998,-0.03184026699066162,-0.04377533561365558,-0.036489952576038785,-0.06988613659318946,1.0,-0.08752994619398236,1.0,-0.08236027450142785,1.0,-0.06636777235327317,1.0,-0.0765944691983437,1.0
2023-04-16,0.029137646190187858,0.019272597123869507,0.02370026722324741,0.03861547415668782,0.03168676279909,-0.09447478008346955,1.0,-0.10291171243425296,1.0,-0.10328802070327574,1.0,-0.10141593087712739,1.0,-0.10683503530269554,1.0
2023-04-17,-0.011422515791170386,-0.008193541192137482,-0.009913951663830998,-0.01024270950718971,-0.012255266609392667,-0.08130708938081273,1.0,-0.09314060318972785,1.0,-0.091987938028943,1.0,-0.08841207939998227,1.0,-0.09252462974819255,1.0
2023-04-18,-0.018529194273912898,-0.019515642696736037,-0.02300089605659386,-0.01994179817332816,-0.0220193644140096,-0.07148452737203077,1.0,-0.07868050632533916,1.0,-0.07331031768922865,1.0,-0.07438977824848732,1.0,-0.07510313525323584,1.0
2023-04-19,0.014313549042150028,0.012050157025756328,0.011687353079582139,0.01218078064362145,0.012813338726728634,-0.11058915617513454,1.0,-0.10788899470675381,1.0,-0.11074198078388653,1.0,-0.12673848925378958,1.0,-0.1214932995243666,1.0
2023-04-20,-0.046318970241511284,-0.049730418523195784,-0.044748860401505434,-0.046963530632375794,-0.04506806750125828,-0.046329937286490694,0.0,-0.03851965353583953,0.0,-0.04842812605286315,0.0,-0.06246320049177654,1.0,-0.05968374362141238,1.0
2023-04-21,-0.007003839825263772,-0.0037427200762126856,-0.005899631504493852,-0.00996887490630919,-0.009385882517864,-0.03575485536984577,0.0,-0.038933757469768855,0.0,-0.04545758968711336,0.0,-0.05082487716021837,0.0,-0.05008612906979856,0.0
2023-04-22,-0.030062811693669002,-0.03767037785532621,-0.03418455517783327,-0.03004711393437958,-0.03236598968163778,-0.009304189944810894,0.0,-0.00845167036702621,0.0,-0.018857331052381517,0.0,-0.025502341342033597,0.0,-0.02296987813968876,0.0
2023-04-23,0.004549002699907771,0.0038908308835989007,0.0027725210213995297,0.00356731563283361,0.0014461966947381499,-0.009444259932966735,0.0,-0.006643617835623555,0.0,-0.0166193021927342,0.0,-0.0244464866520048,0.0,-0.019724977226432728,0.0
2023-04-24,0.0017451749114864286,0.0015775680523876317,0.001386131010501741,0.0027611419699553907,0.002055138945110334,-0.021848118721687865,0.0,-0.01705845143223171,0.0,-0.027110005723742732,0.0,-0.03663615627517981,0.0,-0.032309880061535505,0.0
2023-04-25,-0.008706632265130937,-0.0050555458323473385,-0.004323275716879496,-0.0059194970218331925,-0.00459786991905291,-0.03285757745541707,0.0,-0.03212698878428759,0.0,-0.04154935670555592,0.0,-0.04968428806461868,0.0,-0.04623074002703735,0.0
2023-04-26,-0.02479107976095373,-0.017158331355658335,-0.02574431001507576,-0.040167930361680815,-0.03357682554440212,0.01107639967484609,0.0,0.002232341093390466,0.0,0.0010824489885060545,0.0,0.008834044267608874,0.0,0.007392555156644149,0.0
2023-04-27,0.017940248647132544,0.019638922647718507,0.017564994329517948,0.01731175812963725,0.016741488401695936,0.04299448171301949,0.0,0.020748416713804077,0.0,0.02566217239996764,0.0,0.05146474776294342,0.0,0.04537007426577733,0.0
2023-04-28,0.0035712420913811575,-0.004156824010142008,-0.002929095138744053,0.0016694484252489598,0.00021173203374981694,0.03728772720568941,0.0,0.020893562439260296,0.0,0.026439117385375598,0.0,0.05050170901599388,0.0,0.0474587965433195,0.0
2023-04-29,-0.003612146268634129,-0.007188290752583567,-0.007584296543101427,-0.0047245781161948,-0.005249738751527968,0.07886148852853242,0.0,0.07075460361329818,0.0,0.07208023234131286,0.0,0.09341509963826994,0.0,0.08706440776406768,0.0
2023-04-30,0.004408932711751928,0.005698883415001555,0.005010549881046844,0.00462317032286241,0.004691097607994184,0.045917820531377176,0.0,0.032145712217409896,0.0,0.037181074969770814,0.0,0.059136011274911957,0.0,0.05471626128380799,0.0
2023-05-01,-0.0106586838772347,-0.008837265544220528,-0.009104572520506789,-0.009428527653219622,-0.01052976388999245,0.046820439149263836,0.0,0.031528491408550255,0.0,0.03722584807355131,0.0,0.059284677681052556,0.0,0.05595719831972246,0.0
2023-05-02,-0.019716090998860143,-0.020124083184403212,-0.018762626698692685,-0.01896762881127206,-0.01851872988455475,0.04453915439260358,0.0,0.03645939133319928,0.0,0.039738921835524826,0.0,0.05817195378205403,0.0,0.05766479738273882,0.0
2023-05-03,0.01914289736930943,0.01720099852201972,0.016887495678986217,0.01835040197054674,0.02004646963927938,0.029694400751607907,0.0,0.02358383107283216,0.0,0.026515099419506735,0.0,0.04362568806911889,0.0,0.04202649796083966,0.0
2023-05-04,0.04985833068530595,0.038154998268132116,0.04214471774097953,0.05994246162497179,0.054719007510829115,-0.025708046284343887,0.0,-0.020899961871012965,0.0,-0.022211365881414126,0.0,-0.022705962335737954,0.0,-0.018270867420952866,0.0
2023-05-05,-0.00213551241594893,-0.004011678284685791,-0.0021521501533360975,0.0007064096782994191,0.002300454311291982,-0.036128163164071005,0.0,-0.03145167860967475,0.0,-0.034754243332601034,0.0,-0.0369396324806153,0.0,-0.03464116196141383,0.0
2023-05-06,0.037961615054208885,0.04267275042145432,0.03805681841283584,0.03818881250608127,0.03435587246922021,-0.06545535193702909,1.0,-0.06520816764778857,1.0,-0.06591142911861747,1.0,-0.06694626983250937,1.0,-0.06184404546425552,1.0
2023-05-07,-0.028534735285403314,-0.03291000798088673,-0.0298886074904952,-0.029655918040495593,-0.0276570488722655,-0.04106967742943155,0.0,-0.0349125327621722,0.0,-0.03911093715771961,0.0,-0.04109885102246699,0.0,-0.037548674159471364,0.0
2023-05-08,-0.009756065259348043,-0.009454486353080167,-0.009059799416726298,-0.00927986124707901,-0.009288826854077966,-0.032680216468223264,0.0,-0.02740280540578474,0.0,-0.03170861205841204,0.0,-0.03320900176180956,0.0,-0.02973467064094522,0.0
2023-05-09,-0.021997375755520403,-0.015193183259754175,-0.016249552936719158,-0.02008035271027059,-0.0168111308215384,0.0015775012885878553,0.0,0.002784799858709738,0.0,-0.0021391932677079055,0.0,-0.0005304782158792511,0.0,0.0017347018770554473,0.0
2023-05-10,0.004298143728313771,0.004325438261652593,0.003663673262968109,0.0038041362576116,0.004408170217380217,2.55425682638092e-05,0.0,0.0021310057539885444,0.0,-0.002948748103233753,0.0,-0.0016211767680647162,0.0,-0.0002633971016246556,0.0
2023-05-11,-0.005544116350645857,-0.00632879467571301,-0.00658174755994132,-0.006389188779885051,-0.0055783578709634,-0.0009402070378439044,0.0,-0.016663099029529387,0.0,-0.012733440336359852,0.0,-0.006478060014780226,0.0,-0.005349015470358057,0.0
2023-05-12,-0.012555629295676043,-0.014563395023347579,-0.014695027604523007,-0.013527260466577921,-0.014069840229168984,0.005440973909111634,0.0,-0.006340780422886262,0.0,-0.002904784315812538,0.0,0.001612867236171725,0.0,0.0024704686260002915,0.0
2023-05-13,0.0086344262812508,0.008916261383340505,0.006899632626819405,0.008182175154187201,0.007152988966378515,-0.0014922980823927768,0.0,-0.012326335674797385,0.0,-0.008046865380243559,0.0,-0.005121062108780946,0.0,-0.0021398228642342545,0.0
2023-05-14,-0.004149060777805772,-0.0026143730952703725,-0.003088115529597339,-0.0038084992304532207,-0.00336167756748135,0.012381851649308238,0.0,0.000401255046937719,0.0,0.004355117515515377,0.0,0.008072805584900136,0.0,0.011202517538713328,0.0
2023-05-15,-0.0013666042981397568,-0.0019447589966927069,-0.0016574743174187314,-0.00139001198642158,-0.0014748233355518167,0.0027677829943821806,0.0,-0.006040148789927585,0.0,-0.0029418387243202865,0.0,-0.00047059347006778683,0.0,0.0025460652254519784,0.0
2023-05-16,0.012260342001290713,0.01499442200474031,0.013319865853984977,0.01259817083565972,0.014658241696462267,0.0021395148307424387,0.0,-0.011515984090330084,0.0,-0.007717178432079129,0.0,-0.0025330178715653583,0.0,-0.00311985814959064,0.0
2023-05-17,0.002746185007989725,0.0036716441569313975,0.002854118427442268,0.002713437705426135,0.002410071238700113,0.018370575974391956,0.0,0.005917048167408231,0.0,0.007374528874828241,0.0,0.0129287875978144,0.0,0.012279338305226097,0.0
2023-05-18,-0.006509865956753571,-0.02512289945923094,-0.016366439793067424,-0.011246072026600561,-0.010663976239696801,0.0008428929244682568,0.0,0.006175515942317654,0.0,-0.0005596354704639345,0.0,0.00012682267435524738,0.0,-0.0009681184899287369,0.0
2023-05-19,-0.0061744483487205,-0.004241076416704456,-0.004866371583975694,-0.00543633321562597,-0.006250356132810633,0.009272590030752478,0.0,0.014608191128301704,0.0,0.007481472939787627,0.0,0.007788771525506733,0.0,0.008832292963169796,0.0
2023-05-20,0.0017011542897463858,0.002930706131429382,0.0017575515623883841,0.0014482458092345302,0.0025426974761439667,0.01952720462595546,0.0,0.02559768179684409,0.0,0.017962006616772365,0.0,0.01870226542020564,0.0,0.018888813362437834,0.0
2023-05-21,0.009725088953895242,0.01011321762646473,0.009313867366161598,0.00938536846322786,0.009980662835466232,0.01827497811411652,0.0,0.024797882465866807,0.0,0.01687445364033447,0.0,0.01783011845266098,0.0,0.016817319682478966,0.0
2023-05-22,-0.010980672953065814,-0.008386162833558008,-0.008954430557254395,-0.009933411041389503,-0.010131275648813167,0.05697846399094847,0.0,0.06404188247850748,0.0,0.053562670640286233,0.0,0.05536049388012754,0.0,0.05370471704697633,0.0
2023-05-23,0.011632073837650971,0.00951858670433781,0.008544526146226134,0.01053574643416215,0.008992318321419649,0.034427085351545705,0.0,0.04283049464185425,0.0,0.03304143459944753,0.0,0.03356606613230466,0.0,0.032561312594254065,0.0
2023-05-24,0.018977246151639243,0.02110467641466971,0.017945825734349635,0.018175243174805893,0.01780926769351685,0.014496974033790407,0.0,0.02648935715428891,0.0,0.017249318120696053,0.0,0.016530844745188643,0.0,0.015673560751000667,0.0
2023-05-25,-0.024037549006677268,-0.024864431684321515,-0.024300604138359598,-0.024048036950059713,-0.023911433034851635,0.012961932204591232,0.0,0.023084588801419403,0.0,0.009636225812906796,0.0,0.011339515590574,0.0,0.012511581051490046,0.0
2023-05-26,0.002255248757563718,0.004191598769279598,0.0031747368262758703,0.0022256156355255153,0.003550055320287904,0.009051675574681317,0.0,0.017893714573139034,0.0,0.0046280920928031466,0.0,0.0072429381927597595,0.0,0.00804523763549476,0.0
2023-05-27,0.011955768884949371,0.013920196799971767,0.012238085239373125,0.01236173970393344,0.012599217875412001,0.014577187426634348,0.0,0.023464369642990812,0.0,0.009649769063514713,0.0,0.012667336449097049,0.0,0.012593277068823641,0.0
2023-05-28,0.0084728624420563,0.009313418295487444,0.0082263143897237,0.0085132214956832,0.007909169155507366,0.005537471538565233,0.0,0.011961298615864991,0.0,-0.0003955833034826766,0.0,0.0027945377136516466,0.0,0.004361505735531962,0.0
2023-05-29,0.02772281292376613,0.030857837179082664,0.027733786442697368,0.02759696438607705,0.0267561217156842,-0.02820770371287156,0.0,-0.021706740577186592,0.0,-0.03100685499561139,0.0,-0.02975628834189896,0.0,-0.024661814936603438,0.0
2023-05-30,-0.010919304801751786,-0.011692801132315429,-0.011976709894612574,-0.011258681313660729,-0.012151086131302618,-0.05259650125362715,1.0,-0.043969599460773036,0.0,-0.051794810758045776,1.0,-0.05299774558253998,1.0,-0.043974763112553605,0.0
2023-05-31,-0.0009528651661160571,0.004763538927104384,0.0021537092555981617,0.00114002178768988,0.0009215158502634502,-0.02640054417172902,0.0,-0.017041419310173174,0.0,-0.026325081198486706,0.0,-0.028305293690735225,0.0,-0.016760745996039116,0.0
2023-06-01,-0.02557259083587644,-0.028269200037191033,-0.03191369644614886,-0.029239366104674355,-0.027073412734362253,-0.020528072105086042,0.0,-0.011171114152835757,0.0,-0.016193942275528467,0.0,-0.019020640857250727,0.0,-0.010741950279408594,0.0
2023-06-02,-0.0016550078723461998,-0.000999275459000766,-0.0018333968938277778,-0.0018709617622887202,-0.0009162880957073832,-0.015486006475897615,0.0,-0.00656588704547543,0.0,-0.011790168157867174,0.0,-0.014216778102183338,0.0,-0.008191838777205243,0.0
2023-06-03,0.0174812807369024,0.01949085186982355,0.01725976221008469,0.01778613796027072,0.017147257308740883,-0.041237898706990045,0.0,-0.03520385976686982,0.0,-0.039209539086763376,0.0,-0.04202068758666991,0.0,-0.033842491216234324,0.0
2023-06-04,-0.0005668534460128141,-0.002189652731638381,-0.0018190379772736868,-0.0013595772397622,-0.00032260217778431647,-0.07861825991918714,1.0,-0.07534984303630478,1.0,-0.07630202774384913,1.0,-0.08009685757094603,1.0,,
2023-06-05,-0.006022362327670657,-0.0028102020139689136,-0.0028774852494313457,-0.00495386166947355,-0.0022671989564512,-0.07287367053452644,1.0,-0.07327303895798333,1.0,-0.07451786531269418,1.0,-0.07622208815925968,1.0,,
2023-06-06,-0.035308102342507384,-0.033955660015901876,-0.03276466565704696,-0.03450013855430176,-0.03146403430725278,-0.04511255338337414,0.0,-0.047176834356033245,0.0,-0.04962851779649946,0.0,-0.04923465004494858,0.0,,
2023-06-07,0.025243091915782074,0.031691719077704246,0.027623438815157227,0.02583247367949464,0.028135532966777937,-0.0632549846849867,1.0,-0.07482040204162402,1.0,-0.07418802271068635,1.0,-0.06989335890026488,1.0,,
2023-06-08,-0.01970011876923346,-0.022398894879853616,-0.021782557523190617,-0.01995471327118986,-0.02105461701773173,-0.06476826185861952,1.0,-0.0680026775637417,1.0,-0.07258310179699894,1.0,-0.07031744736830334,1.0,,
2023-06-09,0.003387057756842229,0.003605951648359562,0.002570377223833512,0.00293290099277867,0.0016338234064959666,-0.08106884728920048,1.0,-0.07734833101765681,1.0,-0.08485372959980646,1.0,-0.08572028951030067,1.0,,
2023-06-10,-0.00827061149419003,-0.009147120851570842,-0.010159608718811507,-0.010017771524215843,-0.008503395130288199,-0.05373173935155842,1.0,-0.056217425824397704,1.0,-0.05884674550164448,1.0,-0.056996214839042256,1.0,,
2023-06-11,-0.03794721465820992,-0.04233563600107334,-0.03891152663435944,-0.03943574722403832,,-0.010966184229850054,0.0,-0.013788119138022577,0.0,-0.016739607588449293,0.0,-0.013780000721637228,0.0,,
2023-06-12,-0.00027777294300994983,-0.0007333979356474533,-0.0010933228182764007,-0.00107909225778721,,-0.00962758905037931,0.0,-0.013055306025580934,0.0,-0.01555157614641164,0.0,-0.012247541673951387,0.0,-0.01061080439415315,0.0
2023-06-13,-0.007546985191355085,-0.007859455413951806,-0.007875318140852239,-0.0075127004399906504,-0.007748782788006367,-0.017636022026823628,0.0,0.003954519208091834,0.0,-0.0007649082059290341,0.0,-0.010431219753001991,0.0,0.0051908596599132,0.0
2023-06-14,0.0071006606141695,0.004048151392113479,0.003063933900970344,0.00517376482417835,0.00407702304159105,0.00789090852767741,0.0,0.02978044697294221,0.0,0.025049089854248356,0.0,0.015261688307471011,0.0,0.030661491749280317,0.0
